date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:26:41	30516/30516	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Aug%202020%2018:15:56%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/testimonial/3.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/testimonial/3.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-2.html)
13:26:41	21343/21343	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Aug%202020%2018:16:38%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/testimonial/4.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/testimonial/4.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-2.html)
13:26:41	90955/90955	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:51:52%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/blog/1.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/blog/1.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-2.html)
13:26:41	74958/74958	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:51:52%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/blog/2.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/blog/2.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-2.html)
13:26:42	76884/76884	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:51:52%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/blog/3.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/blog/3.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-2.html)
13:26:42	75380/75380	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:51:52%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/blog/4.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/blog/4.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-2.html)
13:26:43	110639/110639	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:51:52%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/blog/5.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/blog/5.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-2.html)
13:26:43	2573/2573	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Mar%202021%2022:55:34%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/logo-2.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/logo-2.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-2.html)
13:26:44	6966/6966	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Nov%202020%2007:22:52%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/icons/payment-4.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/icons/payment-4.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-2.html)
13:26:44	4738/4738	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Oct%202018%2018:38:40%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/icons/payment.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/icons/payment.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-2.html)
13:26:46	288893/288893	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Aug%202021%2020:58:38%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/product/7.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/product/7.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-2.html)
13:26:46	71720/71720	---M--	200	added ('OK')	application/javascript	date:Tue,%2010%20Jan%202023%2007:31:04%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/js/main.js	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/js/main.js	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-2.html)
13:26:46	104544/104544	---M--	200	added ('OK')	font/woff2	date:Tue,%2008%20Feb%202022%2001:39:04%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/webfonts/fa-brands-400.woff2	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/font-icons.css)
13:26:46	397651/397651	---M--	200	added ('OK')	application/javascript	date:Sat,%2014%20Aug%202021%2006:04:40%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/js/plugins.js	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/js/plugins.js	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-2.html)
13:26:47	23900/23900	---M--	200	added ('OK')	font/woff2	date:Tue,%2008%20Feb%202022%2001:39:04%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/webfonts/fa-regular-400.woff2	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/font-icons.css)
13:26:48	60380/60380	---M--	200	added ('OK')	font/ttf	date:Tue,%2008%20Feb%202022%2001:39:04%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/webfonts/fa-regular-400.ttf	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/font-icons.css)
13:26:48	180148/180148	---M--	200	added ('OK')	font/ttf	date:Tue,%2008%20Feb%202022%2001:39:04%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/webfonts/fa-brands-400.ttf	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/font-icons.css)
13:26:48	126828/126828	---M--	200	added ('OK')	font/woff2	date:Tue,%2008%20Feb%202022%2001:39:04%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/webfonts/fa-solid-900.woff2	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/font-icons.css)
13:26:49	4956/4956	---M--	200	added ('OK')	font/woff2	date:Tue,%2008%20Feb%202022%2001:39:04%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/webfonts/fa-v4compatibility.woff2	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/webfonts/fa-v4compatibility.woff2	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/font-icons.css)
13:26:49	10556/10556	---M--	200	added ('OK')	font/ttf	date:Tue,%2008%20Feb%202022%2001:39:04%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/webfonts/fa-v4compatibility.ttf	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/webfonts/fa-v4compatibility.ttf	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/font-icons.css)
13:26:49	303480/303480	---M--	200	added ('OK')	font/ttf	date:Tue,%2008%20Feb%202022%2001:39:04%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/webfonts/fa-solid-900.ttf	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/font-icons.css)
13:26:49	58876/58876	---M--	200	added ('OK')	font/ttf	date:Mon,%2012%20Apr%202021%2011:59:00%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/fonts/flaticon.ttf?b66957d660bcc55c5e858f139c964a40	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/fonts/flaticon4a47.ttf	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/font-icons.css)
13:26:50	27544/27544	---M--	200	added ('OK')	font/woff	date:Mon,%2012%20Apr%202021%2011:59:00%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/fonts/flaticon.woff?b66957d660bcc55c5e858f139c964a40	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/fonts/flaticon4a47.woff	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/font-icons.css)
13:26:50	23076/23076	---M--	200	added ('OK')	font/woff2	date:Mon,%2012%20Apr%202021%2011:59:00%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/fonts/flaticon.woff2?b66957d660bcc55c5e858f139c964a40	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/fonts/flaticon4a47.woff2	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/font-icons.css)
13:26:51	59044/59044	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2012%20Apr%202021%2011:59:00%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/fonts/flaticon.eot?b66957d660bcc55c5e858f139c964a40	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/fonts/flaticon4a47.eot	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/font-icons.css)
13:26:52	62836/62836	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2024%20Sep%202020%2019:39:34%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/fonts/icomoon.eot?3aun5s	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/fonts/icomoon7d2d.eot	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/font-icons.css)
13:26:53	62672/62672	---M--	200	added ('OK')	font/ttf	date:Thu,%2024%20Sep%202020%2019:39:34%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/fonts/icomoon.ttf?3aun5s	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/fonts/icomoon7d2d.ttf	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/font-icons.css)
13:26:53	62748/62748	---M--	200	added ('OK')	font/woff	date:Thu,%2024%20Sep%202020%2019:39:34%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/fonts/icomoon.woff?3aun5s	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/fonts/icomoon7d2d.woff	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/font-icons.css)
13:26:54	952243/952243	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2012%20Apr%202021%2011:59:00%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/fonts/flaticon.svg?b66957d660bcc55c5e858f139c964a40	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/fonts/flaticon4a47.svg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/font-icons.css)
13:26:54	248837/248837	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2024%20Sep%202020%2019:39:34%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/fonts/icomoon.svg?3aun5s	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/fonts/icomoon7d2d.svg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/font-icons.css)
13:26:54	246554/246554	---M--	200	added ('OK')	text/css	date:Sat,%2014%20Aug%202021%2006:03:32%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/css/plugins.css	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/css/plugins.css	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-2.html)
13:26:56	41469/41469	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Aug%202020%2022:22:42%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/effect/1.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/effect/1.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/style.css)
13:26:56	63502/63502	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Aug%202020%2022:23:20%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/effect/2.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/effect/2.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/style.css)
13:26:56	14858/14858	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Aug%202020%2022:23:48%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/effect/3.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/effect/3.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/style.css)
13:26:57	22856/22856	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Aug%202020%2022:24:18%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/effect/4.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/effect/4.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/style.css)
13:26:57	29930/29930	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Aug%202020%2022:24:48%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/effect/5.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/effect/5.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/style.css)
13:26:58	33085/33085	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Aug%202020%2022:25:16%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/effect/6.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/effect/6.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/style.css)
13:26:58	39817/39817	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Nov%202019%2002:50:56%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/slider/1.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/slider/1.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/style.css)
13:26:59	36559/36559	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Nov%202019%2002:57:06%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/slider/2.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/slider/2.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/style.css)
13:27:00	113645/113645	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:50:48%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/bg/21.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/bg/21.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/style.css)
13:27:00	12295/12295	---M--	200	added ('OK')	image/png	date:Sun,%2030%20May%202021%2009:10:50%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/icons/car.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/icons/car.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/style.css)
13:27:00	53809/53809	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Aug%202021%2021:01:58%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/slider/21.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/slider/21.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index.html)
13:27:00	54340/54340	---M--	200	added ('OK')	text/html	date:Sun,%2018%20Jun%202023%2023:21:32%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/locations.html	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/locations.html	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-2.html)
13:27:02	85664/85664	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:54:08%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/img-slide/11.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/img-slide/11.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index.html)
13:27:03	75745/75745	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:54:08%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/img-slide/12.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/img-slide/12.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index.html)
13:27:03	162008/162008	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Aug%202021%2020:57:00%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/others/7.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/others/7.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index.html)
13:27:03	72100/72100	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:54:08%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/img-slide/13.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/img-slide/13.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index.html)
13:27:03	46991/46991	---M--	200	added ('OK')	image/jpeg	date:Sun,%2027%20Sep%202020%2006:37:14%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/blog/author.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/blog/author.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index.html)
13:27:05	477863/477863	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Aug%202021%2020:57:00%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/others/9.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/others/9.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index.html)
13:27:05	76522/76522	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:59:28%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/product-3/5.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/product-3/5.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index.html)
13:27:05	135309/135309	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:50:48%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/bg/19.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/bg/19.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index.html)
13:27:05	152407/152407	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:50:48%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/bg/5.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/bg/5.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index.html)
13:27:06	13362/13362	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Aug%202020%2005:28:08%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/brand-logo/1.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/brand-logo/1.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index.html)
13:27:06	6828/6828	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Aug%202020%2005:29:12%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/brand-logo/2.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/brand-logo/2.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index.html)
13:27:06	10155/10155	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Aug%202020%2005:29:56%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/brand-logo/3.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/brand-logo/3.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index.html)
13:27:07	11762/11762	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Aug%202020%2005:30:46%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/brand-logo/4.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/brand-logo/4.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index.html)
13:27:07	6072/6072	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Aug%202020%2005:31:32%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/brand-logo/5.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/brand-logo/5.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index.html)
13:27:08	35130/35130	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Sun,%2023%20May%202021%2023:46:32%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/home-demos/home-1.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/home-demos/home-1.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-2.html)
13:27:08	157312/157312	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2021:01:58%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/slider/11.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/slider/11.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-3.html)
13:27:09	190680/190680	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2021:01:58%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/slider/12.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/slider/12.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-3.html)
13:27:09	292677/292677	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2021:01:58%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/slider/13.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/slider/13.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-3.html)
13:27:09	122473/122473	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2021:01:58%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/slider/14.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/slider/14.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-4.html)
13:27:09	71998/71998	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:52:48%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/gallery/2.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/gallery/2.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-4.html)
13:27:10	82072/82072	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:52:48%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/gallery/3.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/gallery/3.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-4.html)
13:27:10	96891/96891	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:52:48%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/gallery/7.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/gallery/7.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-4.html)
13:27:11	75191/75191	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:52:48%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/gallery/8.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/gallery/8.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-4.html)
13:27:11	125648/125648	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:52:48%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/gallery/9.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/gallery/9.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-4.html)
13:27:11	13138/13138	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:49:38%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/bg/6.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/bg/6.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-4.html)
13:27:12	80019/80019	---M--	200	added ('OK')	image/png	date:Tue,%2002%20Feb%202021%2000:26:42%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/bg/11.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/bg/11.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-4.html)
13:27:13	215130/215130	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:49:38%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/bg/15.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/bg/15.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-4.html)
13:27:13	266483/266483	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:50:48%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/bg/7.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/bg/7.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-4.html)
13:27:13	5399/5399	---M--	200	added ('OK')	image/png	date:Sat,%2026%20Sep%202020%2018:33:28%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/brand-logo/b1.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/brand-logo/b1.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-4.html)
